year,month,yyyymm,sido,sigungu,passenger_imported,van_imported
2023,11,202311,충남,공주시,4117,58
2023,11,202311,충남,금산군,1832,27
2023,11,202311,충남,논산시,3509,49
2023,11,202311,충남,당진시,6989,104
2023,11,202311,충남,보령시,3439,57
2023,11,202311,충남,부여군,1727,27
2023,11,202311,충남,서산시,7209,123
2023,11,202311,충남,서천군,1392,22
2023,11,202311,충남,아산시,17118,230
2023,11,202311,충남,예산군,2853,46
2023,11,202311,충남,천안시,35037,429
2023,11,202311,충남,청양군,876,21
2023,11,202311,충남,태안군,2234,36
2023,11,202311,충남,홍성군,3566,48
2023,11,202311,충북,괴산군,1229,33
2023,11,202311,충북,단양군,829,26
2023,11,202311,충북,보은군,969,19
2023,11,202311,충북,영동군,1202,21
2023,11,202311,충북,옥천군,1620,24
2023,11,202311,충북,음성군,3908,61
2023,11,202311,충북,제천시,4648,68
2023,11,202311,충북,증평군,1257,12
2023,11,202311,충북,진천군,3615,61
2023,11,202311,충북,청주시,48749,491
2023,11,202311,충북,충주시,8082,139
2023,12,202312,강원,강릉시,10602,152
2023,12,202312,강원,고성군,1054,25
2023,12,202312,강원,동해시,2825,81
2023,12,202312,강원,삼척시,1842,39
2023,12,202312,강원,속초시,3547,57
2023,12,202312,강원,양구군,671,13
2023,12,202312,강원,양양군,1496,31
2023,12,202312,강원,영월군,1396,24
2023,12,202312,강원,원주시,19439,192
2023,12,202312,강원,인제군,1089,20
2023,12,202312,강원,정선군,1320,16
2023,12,202312,강원,철원군,1242,30
2023,12,202312,강원,춘천시,13198,178
2023,12,202312,강원,태백시,1459,23
2023,12,202312,강원,평창군,2120,30
2023,12,202312,강원,홍천군,2413,40
2023,12,202312,강원,화천군,685,8
2023,12,202312,강원,횡성군,2101,31
2023,12,202312,경기,가평군,3481,47
2023,12,202312,경기,고양시,75949,559
2023,12,202312,경기,과천시,7916,48
2023,12,202312,경기,광명시,12483,127
2023,12,202312,경기,광주시,26748,339
2023,12,202312,경기,구리시,10099,85
2023,12,202312,경기,군포시,10702,135
2023,12,202312,경기,김포시,36875,543
2023,12,202312,경기,남양주시,44114,414
2023,12,202312,경기,동두천시,2813,34
2023,12,202312,경기,부천시,33162,258
2023,12,202312,경기,성남시,84102,600
2023,12,202312,경기,수원시,84101,589
2023,12,202312,경기,시흥시,24820,193
2023,12,202312,경기,안산시,26521,228
2023,12,202312,경기,안성시,9605,130
2023,12,202312,경기,안양시,28679,140
2023,12,202312,경기,양주시,12830,160
2023,12,202312,경기,양평군,9336,95
2023,12,202312,경기,여주시,5781,101
2023,12,202312,경기,연천군,1677,41
2023,12,202312,경기,오산시,10826,128
2023,12,202312,경기,용인시,97804,775
2023,12,202312,경기,의왕시,10279,79
2023,12,202312,경기,의정부시,19127,179
2023,12,202312,경기,이천시,11979,165
2023,12,202312,경기,파주시,29023,353
2023,12,202312,경기,평택시,36783,366
2023,12,202312,경기,포천시,6993,94
2023,12,202312,경기,하남시,27166,205
2023,12,202312,경기,화성시,67848,726
2023,12,202312,경남,거제시,7844,74
2023,12,202312,경남,거창군,2055,26
2023,12,202312,경남,고성군,1451,14
2023,12,202312,경남,김해시,24120,205
2023,12,202312,경남,남해군,1169,23
2023,12,202312,경남,밀양시,3621,37
2023,12,202312,경남,사천시,3854,36
2023,12,202312,경남,산청군,1214,12
2023,12,202312,경남,양산시,15483,136
2023,12,202312,경남,의령군,856,13
2023,12,202312,경남,진주시,15470,136
2023,12,202312,경남,창녕군,2118,32
2023,12,202312,경남,창원시,99910,506
2023,12,202312,경남,통영시,4081,38
2023,12,202312,경남,하동군,1239,19
2023,12,202312,경남,함안군,6285,41
2023,12,202312,경남,함양군,1086,18
2023,12,202312,경남,합천군,1228,20
2023,12,202312,경북,경산시,11767,107
2023,12,202312,경북,경주시,10627,138
2023,12,202312,경북,고령군,1361,22
2023,12,202312,경북,구미시,16010,233
2023,12,202312,경북,김천시,4580,89
2023,12,202312,경북,문경시,2081,28
2023,12,202312,경북,봉화군,692,13
2023,12,202312,경북,상주시,2725,55
2023,12,202312,경북,성주군,1867,25
2023,12,202312,경북,안동시,5740,104
2023,12,202312,경북,영덕군,1010,21
2023,12,202312,경북,영양군,395,4
2023,12,202312,경북,영주시,3020,62
2023,12,202312,경북,영천시,3990,40
2023,12,202312,경북,예천군,1958,34
2023,12,202312,경북,울릉군,297,3
2023,12,202312,경북,울진군,1665,29
2023,12,202312,경북,의성군,1434,24
2023,12,202312,경북,청도군,1822,17
2023,12,202312,경북,청송군,732,24
2023,12,202312,경북,칠곡군,4735,73
2023,12,202312,경북,포항시,22304,242
2023,12,202312,광주,광산구,20319,220
2023,12,202312,광주,남구,13313,77
2023,12,202312,광주,동구,7320,26
2023,12,202312,광주,북구,20464,164
2023,12,202312,광주,서구,20102,109
2023,12,202312,대구,군위군,952,17
2023,12,202312,대구,남구,7216,40
2023,12,202312,대구,달서구,46200,225
2023,12,202312,대구,달성군,11808,149
2023,12,202312,대구,동구,18323,137
2023,12,202312,대구,북구,19109,163
2023,12,202312,대구,서구,6523,37
2023,12,202312,대구,수성구,63870,159
2023,12,202312,대구,중구,22863,29
2023,12,202312,대전,대덕구,6397,82
2023,12,202312,대전,동구,7122,85
2023,12,202312,대전,서구,24573,218
2023,12,202312,대전,유성구,29788,240
2023,12,202312,대전,중구,9255,101
2023,12,202312,부산,강서구,11204,78
2023,12,202312,부산,금정구,10145,55
2023,12,202312,부산,기장군,10879,64
2023,12,202312,부산,남구,15638,58
2023,12,202312,부산,동구,16853,24
2023,12,202312,부산,동래구,14181,37
2023,12,202312,부산,부산진구,25891,81
2023,12,202312,부산,북구,8897,53
2023,12,202312,부산,사상구,6542,25
2023,12,202312,부산,사하구,8946,52
2023,12,202312,부산,서구,4169,4
2023,12,202312,부산,수영구,16198,41
2023,12,202312,부산,연제구,47369,55
2023,12,202312,부산,영도구,2980,13
2023,12,202312,부산,중구,22489,24
2023,12,202312,부산,해운대구,44546,149
2023,12,202312,서울,강남구,101352,274
2023,12,202312,서울,강동구,26415,90
2023,12,202312,서울,강북구,8018,94
2023,12,202312,서울,강서구,32558,148
2023,12,202312,서울,관악구,15021,77
2023,12,202312,서울,광진구,19037,90
2023,12,202312,서울,구로구,18171,127
2023,12,202312,서울,금천구,10322,33
2023,12,202312,서울,노원구,18611,117
2023,12,202312,서울,도봉구,9750,81
2023,12,202312,서울,동대문구,17984,62
2023,12,202312,서울,동작구,20922,50
2023,12,202312,서울,마포구,29009,118
2023,12,202312,서울,서대문구,17556,116
2023,12,202312,서울,서초구,64537,182
2023,12,202312,서울,성동구,26418,96
2023,12,202312,서울,성북구,21257,122
2023,12,202312,서울,송파구,60756,158
2023,12,202312,서울,양천구,27330,99
2023,12,202312,서울,영등포구,27951,94
2023,12,202312,서울,용산구,25198,91
2023,12,202312,서울,은평구,18972,86
2023,12,202312,서울,종로구,12070,80
2023,12,202312,서울,중구,17030,90
2023,12,202312,서울,중랑구,12775,122
2023,12,202312,세종,세종시,27085,287
2023,12,202312,울산,남구,14706,71
2023,12,202312,울산,동구,3420,38
2023,12,202312,울산,북구,6505,72
2023,12,202312,울산,울주군,9132,78
2023,12,202312,울산,중구,7155,56
2023,12,202312,인천,강화군,4183,60
2023,12,202312,인천,계양구,12724,65
2023,12,202312,인천,남동구,65020,175
2023,12,202312,인천,동구,1881,12
2023,12,202312,인천,미추홀구,24346,79
2023,12,202312,인천,부평구,43462,133
2023,12,202312,인천,서구,48971,270
2023,12,202312,인천,연수구,78373,223
2023,12,202312,인천,옹진군,826,14
2023,12,202312,인천,중구,10206,68
2023,12,202312,전남,강진군,982,18
2023,12,202312,전남,고흥군,1706,17
2023,12,202312,전남,곡성군,1011,11
2023,12,202312,전남,광양시,6477,78
2023,12,202312,전남,구례군,726,15
2023,12,202312,전남,나주시,6005,68
2023,12,202312,전남,담양군,2249,26
2023,12,202312,전남,목포시,7027,85
2023,12,202312,전남,무안군,4085,54
2023,12,202312,전남,보성군,1182,14
2023,12,202312,전남,순천시,13699,123
2023,12,202312,전남,신안군,2836,26
2023,12,202312,전남,여수시,11612,89
2023,12,202312,전남,영광군,2185,22
2023,12,202312,전남,영암군,1902,36
2023,12,202312,전남,완도군,1559,13
2023,12,202312,전남,장성군,1964,35
2023,12,202312,전남,장흥군,1065,16
2023,12,202312,전남,진도군,936,14
2023,12,202312,전남,함평군,1224,26
2023,12,202312,전남,해남군,2793,35
2023,12,202312,전남,화순군,2551,30
2023,12,202312,전북,고창군,1853,20
2023,12,202312,전북,군산시,11264,99
2023,12,202312,전북,김제시,2951,31
2023,12,202312,전북,남원시,2419,36
2023,12,202312,전북,무주군,779,14
2023,12,202312,전북,부안군,1573,17
2023,12,202312,전북,순창군,870,12
2023,12,202312,전북,완주군,4213,56
2023,12,202312,전북,익산시,10340,120
2023,12,202312,전북,임실군,724,15
2023,12,202312,전북,장수군,607,6
2023,12,202312,전북,전주시,41022,278
2023,12,202312,전북,정읍시,3488,40
2023,12,202312,전북,진안군,763,8
2023,12,202312,제주,서귀포시,8859,91
2023,12,202312,제주,제주시,39415,352
2023,12,202312,충남,계룡시,2326,30
2023,12,202312,충남,공주시,4124,56
2023,12,202312,충남,금산군,1852,30
2023,12,202312,충남,논산시,3498,49
2023,12,202312,충남,당진시,7013,101
2023,12,202312,충남,보령시,3416,59
2023,12,202312,충남,부여군,1739,27
2023,12,202312,충남,서산시,7251,124
2023,12,202312,충남,서천군,1397,23
2023,12,202312,충남,아산시,17299,233
2023,12,202312,충남,예산군,2863,46
2023,12,202312,충남,천안시,35153,426
2023,12,202312,충남,청양군,882,21
2023,12,202312,충남,태안군,2254,37
2023,12,202312,충남,홍성군,3586,48
2023,12,202312,충북,괴산군,1255,32
2023,12,202312,충북,단양군,827,23
2023,12,202312,충북,보은군,973,19
2023,12,202312,충북,영동군,1208,21
2023,12,202312,충북,옥천군,1630,24
2023,12,202312,충북,음성군,3910,61
2023,12,202312,충북,제천시,4664,58
2023,12,202312,충북,증평군,1264,13
2023,12,202312,충북,진천군,3669,61
2023,12,202312,충북,청주시,48759,492
2023,12,202312,충북,충주시,8148,141
2024,1,202401,강원,강릉시,10615,153
2024,1,202401,강원,고성군,1070,23
2024,1,202401,강원,동해시,2816,80
2024,1,202401,강원,삼척시,1847,40
2024,1,202401,강원,속초시,3571,57
2024,1,202401,강원,양구군,665,13
2024,1,202401,강원,양양군,1497,31
2024,1,202401,강원,영월군,1407,24
2024,1,202401,강원,원주시,19535,192
2024,1,202401,강원,인제군,1098,20
2024,1,202401,강원,정선군,1319,16
2024,1,202401,강원,철원군,1249,30
2024,1,202401,강원,춘천시,13219,175
2024,1,202401,강원,태백시,1465,23
2024,1,202401,강원,평창군,2134,30
2024,1,202401,강원,홍천군,2410,40
2024,1,202401,강원,화천군,693,8
2024,1,202401,강원,횡성군,2102,30
2024,1,202401,경기,가평군,3494,49
2024,1,202401,경기,고양시,76076,564
2024,1,202401,경기,과천시,7968,48
2024,1,202401,경기,광명시,12505,126
2024,1,202401,경기,광주시,26814,341
2024,1,202401,경기,구리시,10130,83
2024,1,202401,경기,군포시,10668,133
2024,1,202401,경기,김포시,36795,547
2024,1,202401,경기,남양주시,44129,418
2024,1,202401,경기,동두천시,2848,34
2024,1,202401,경기,부천시,33156,264
2024,1,202401,경기,성남시,84153,599
2024,1,202401,경기,수원시,83947,577
2024,1,202401,경기,시흥시,24894,193
2024,1,202401,경기,안산시,26570,226
2024,1,202401,경기,안성시,9691,130
2024,1,202401,경기,안양시,28810,144
2024,1,202401,경기,양주시,12895,161
2024,1,202401,경기,양평군,9378,93
2024,1,202401,경기,여주시,5792,100
2024,1,202401,경기,연천군,1679,40
2024,1,202401,경기,오산시,10843,128
2024,1,202401,경기,용인시,98025,777
2024,1,202401,경기,의왕시,10279,81
2024,1,202401,경기,의정부시,19105,178
2024,1,202401,경기,이천시,11989,166
2024,1,202401,경기,파주시,29241,353
2024,1,202401,경기,평택시,36912,373
2024,1,202401,경기,포천시,6982,98
2024,1,202401,경기,하남시,27184,204
2024,1,202401,경기,화성시,68118,728
2024,1,202401,경남,거제시,7869,74
2024,1,202401,경남,거창군,2063,26
2024,1,202401,경남,고성군,1451,14
2024,1,202401,경남,김해시,24268,208
2024,1,202401,경남,남해군,1179,23
2024,1,202401,경남,밀양시,3627,37
2024,1,202401,경남,사천시,3847,37
2024,1,202401,경남,산청군,1227,12
2024,1,202401,경남,양산시,15560,132
2024,1,202401,경남,의령군,857,13
2024,1,202401,경남,진주시,15486,137
2024,1,202401,경남,창녕군,2115,32
2024,1,202401,경남,창원시,100170,511
2024,1,202401,경남,통영시,4106,38
2024,1,202401,경남,하동군,1233,20
2024,1,202401,경남,함안군,6308,41
2024,1,202401,경남,함양군,1099,18
2024,1,202401,경남,합천군,1238,20
2024,1,202401,경북,경산시,11827,107
2024,1,202401,경북,경주시,10662,142
2024,1,202401,경북,고령군,1364,22
2024,1,202401,경북,구미시,16105,231
2024,1,202401,경북,김천시,4593,90
2024,1,202401,경북,문경시,2095,28
2024,1,202401,경북,봉화군,685,13
2024,1,202401,경북,상주시,2723,55
2024,1,202401,경북,성주군,1870,25
2024,1,202401,경북,안동시,5739,106
2024,1,202401,경북,영덕군,1014,21
2024,1,202401,경북,영양군,394,4
2024,1,202401,경북,영주시,3027,60
2024,1,202401,경북,영천시,4020,41
2024,1,202401,경북,예천군,1976,33
2024,1,202401,경북,울릉군,300,3
2024,1,202401,경북,울진군,1660,29
2024,1,202401,경북,의성군,1444,24
2024,1,202401,경북,청도군,1838,17
2024,1,202401,경북,청송군,733,24
2024,1,202401,경북,칠곡군,4721,73
2024,1,202401,경북,포항시,22413,241
2024,1,202401,광주,광산구,20438,219
2024,1,202401,광주,남구,13369,77
2024,1,202401,광주,동구,7333,25
2024,1,202401,광주,북구,20506,161
2024,1,202401,광주,서구,20078,108
2024,1,202401,대구,군위군,951,18
2024,1,202401,대구,남구,7214,40
2024,1,202401,대구,달서구,45993,222
2024,1,202401,대구,달성군,11825,147
2024,1,202401,대구,동구,18309,135
2024,1,202401,대구,북구,19133,164
2024,1,202401,대구,서구,6504,36
2024,1,202401,대구,수성구,63936,158
2024,1,202401,대구,중구,22653,30
2024,1,202401,대전,대덕구,6408,82
2024,1,202401,대전,동구,7157,84
2024,1,202401,대전,서구,24638,218
2024,1,202401,대전,유성구,29842,246
2024,1,202401,대전,중구,9231,101
2024,1,202401,부산,강서구,11083,77
2024,1,202401,부산,금정구,10105,57
2024,1,202401,부산,기장군,10934,63
2024,1,202401,부산,남구,15765,62
2024,1,202401,부산,동구,17092,23
2024,1,202401,부산,동래구,14276,36
2024,1,202401,부산,부산진구,25965,80
2024,1,202401,부산,북구,8918,52
2024,1,202401,부산,사상구,6550,27
2024,1,202401,부산,사하구,8950,51
2024,1,202401,부산,서구,4145,4
2024,1,202401,부산,수영구,16046,39
2024,1,202401,부산,연제구,47397,54
2024,1,202401,부산,영도구,2986,13
2024,1,202401,부산,중구,22451,24
2024,1,202401,부산,해운대구,44535,150
2024,1,202401,서울,강남구,101804,276
2024,1,202401,서울,강동구,26431,90
2024,1,202401,서울,강북구,8009,94
2024,1,202401,서울,강서구,32408,151
2024,1,202401,서울,관악구,15001,77
2024,1,202401,서울,광진구,19037,90
2024,1,202401,서울,구로구,18160,125
2024,1,202401,서울,금천구,10313,34
2024,1,202401,서울,노원구,18625,120
2024,1,202401,서울,도봉구,9758,86
2024,1,202401,서울,동대문구,17984,65
2024,1,202401,서울,동작구,20919,49
2024,1,202401,서울,마포구,28986,130
2024,1,202401,서울,서대문구,17545,116
2024,1,202401,서울,서초구,64480,185
2024,1,202401,서울,성동구,26502,99
2024,1,202401,서울,성북구,21255,126
2024,1,202401,서울,송파구,60683,157
2024,1,202401,서울,양천구,27296,100
2024,1,202401,서울,영등포구,27945,94
2024,1,202401,서울,용산구,25165,89
2024,1,202401,서울,은평구,18974,85
2024,1,202401,서울,종로구,12063,81
2024,1,202401,서울,중구,16811,89
2024,1,202401,서울,중랑구,12799,121
2024,1,202401,세종,세종시,27133,287
2024,1,202401,울산,남구,14740,69
2024,1,202401,울산,동구,3451,38
2024,1,202401,울산,북구,6528,72
2024,1,202401,울산,울주군,9160,77
2024,1,202401,울산,중구,7184,57
2024,1,202401,인천,강화군,4174,58
2024,1,202401,인천,계양구,12682,63
2024,1,202401,인천,남동구,64899,168
2024,1,202401,인천,동구,1883,12
2024,1,202401,인천,미추홀구,24314,79
2024,1,202401,인천,부평구,43382,135
2024,1,202401,인천,서구,48990,270
2024,1,202401,인천,연수구,78636,225
2024,1,202401,인천,옹진군,832,14
2024,1,202401,인천,중구,10231,68
2024,1,202401,전남,강진군,997,18
2024,1,202401,전남,고흥군,1706,16
2024,1,202401,전남,곡성군,1027,12
2024,1,202401,전남,광양시,6522,79
2024,1,202401,전남,구례군,724,13
2024,1,202401,전남,나주시,6019,67
2024,1,202401,전남,담양군,2256,26
2024,1,202401,전남,목포시,6998,85
2024,1,202401,전남,무안군,4120,55
2024,1,202401,전남,보성군,1153,15
2024,1,202401,전남,순천시,13727,123
2024,1,202401,전남,신안군,2820,28
2024,1,202401,전남,여수시,11651,89
2024,1,202401,전남,영광군,2190,22
2024,1,202401,전남,영암군,1891,36
2024,1,202401,전남,완도군,1569,13
2024,1,202401,전남,장성군,1959,37
2024,1,202401,전남,장흥군,1078,16
2024,1,202401,전남,진도군,936,13
2024,1,202401,전남,함평군,1206,25
2024,1,202401,전남,해남군,2759,34
2024,1,202401,전남,화순군,2556,29
2024,1,202401,전북,고창군,1869,20
2024,1,202401,전북,군산시,11251,99
2024,1,202401,전북,김제시,2960,33
2024,1,202401,전북,남원시,2444,37
2024,1,202401,전북,무주군,777,15
2024,1,202401,전북,부안군,1578,17
2024,1,202401,전북,순창군,873,12
2024,1,202401,전북,완주군,4243,57
2024,1,202401,전북,익산시,10365,117
2024,1,202401,전북,임실군,720,15
2024,1,202401,전북,장수군,608,7
2024,1,202401,전북,전주시,40873,275
2024,1,202401,전북,정읍시,3496,40
2024,1,202401,전북,진안군,768,7
2024,1,202401,제주,서귀포시,8844,93
2024,1,202401,제주,제주시,39337,356
2024,1,202401,충남,계룡시,2338,29
2024,1,202401,충남,공주시,4099,54
2024,1,202401,충남,금산군,1870,29
2024,1,202401,충남,논산시,3540,51
2024,1,202401,충남,당진시,7037,101
2024,1,202401,충남,보령시,3434,59
2024,1,202401,충남,부여군,1744,28
2024,1,202401,충남,서산시,7250,124
2024,1,202401,충남,서천군,1410,23
2024,1,202401,충남,아산시,17346,231
2024,1,202401,충남,예산군,2879,46
2024,1,202401,충남,천안시,35214,428
2024,1,202401,충남,청양군,885,23
2024,1,202401,충남,태안군,2263,38
2024,1,202401,충남,홍성군,3623,51
2024,1,202401,충북,괴산군,1260,32
2024,1,202401,충북,단양군,830,23
2024,1,202401,충북,보은군,984,19
2024,1,202401,충북,영동군,1218,21
2024,1,202401,충북,옥천군,1646,24
2024,1,202401,충북,음성군,3934,60
2024,1,202401,충북,제천시,4663,58
2024,1,202401,충북,증평군,1271,14
2024,1,202401,충북,진천군,3666,62
2024,1,202401,충북,청주시,48660,488
2024,1,202401,충북,충주시,8187,141
2024,2,202402,강원,강릉시,10679,152
2024,2,202402,강원,고성군,1069,23
2024,2,202402,강원,동해시,2822,82
2024,2,202402,강원,삼척시,1841,41
2024,2,202402,강원,속초시,3595,57
2024,2,202402,강원,양구군,672,13
2024,2,202402,강원,양양군,1511,30
2024,2,202402,강원,영월군,1407,24
2024,2,202402,강원,원주시,19592,192
2024,2,202402,강원,인제군,1095,20
2024,2,202402,강원,정선군,1316,17
2024,2,202402,강원,철원군,1246,30
2024,2,202402,강원,춘천시,13264,178
2024,2,202402,강원,태백시,1472,23
2024,2,202402,강원,평창군,2139,30
2024,2,202402,강원,홍천군,2412,41
2024,2,202402,강원,화천군,686,7
2024,2,202402,강원,횡성군,2122,31
2024,2,202402,경기,가평군,3484,49
2024,2,202402,경기,고양시,76164,561
2024,2,202402,경기,과천시,8032,49
2024,2,202402,경기,광명시,12527,126
2024,2,202402,경기,광주시,26887,338
2024,2,202402,경기,구리시,10158,83
2024,2,202402,경기,군포시,10665,132
2024,2,202402,경기,김포시,36742,546
2024,2,202402,경기,남양주시,44288,426
2024,2,202402,경기,동두천시,2853,32
2024,2,202402,경기,부천시,33066,261
2024,2,202402,경기,성남시,84352,602
2024,2,202402,경기,수원시,83503,580
2024,2,202402,경기,시흥시,24901,197
2024,2,202402,경기,안산시,26466,226
2024,2,202402,경기,안성시,9745,131
2024,2,202402,경기,안양시,28954,144
2024,2,202402,경기,양주시,13057,162
2024,2,202402,경기,양평군,9421,93
2024,2,202402,경기,여주시,5826,101
2024,2,202402,경기,연천군,1676,41
2024,2,202402,경기,오산시,10996,128
2024,2,202402,경기,용인시,98252,773
2024,2,202402,경기,의왕시,10269,83
2024,2,202402,경기,의정부시,19120,178
2024,2,202402,경기,이천시,12008,166
2024,2,202402,경기,파주시,29515,362
2024,2,202402,경기,평택시,37020,376
2024,2,202402,경기,포천시,7000,99
2024,2,202402,경기,하남시,27279,206
2024,2,202402,경기,화성시,68376,724
2024,2,202402,경남,거제시,7881,71
2024,2,202402,경남,거창군,2082,26
2024,2,202402,경남,고성군,1462,14
2024,2,202402,경남,김해시,24381,210
2024,2,202402,경남,남해군,1175,21
2024,2,202402,경남,밀양시,3685,39
2024,2,202402,경남,사천시,3869,39
2024,2,202402,경남,산청군,1231,12
2024,2,202402,경남,양산시,15594,134
2024,2,202402,경남,의령군,858,13
2024,2,202402,경남,진주시,15536,138
2024,2,202402,경남,창녕군,2118,32
2024,2,202402,경남,창원시,100671,516
2024,2,202402,경남,통영시,4119,36
2024,2,202402,경남,하동군,1247,20
2024,2,202402,경남,함안군,6307,41
2024,2,202402,경남,함양군,1111,18
2024,2,202402,경남,합천군,1242,20
2024,2,202402,경북,경산시,11900,108
2024,2,202402,경북,경주시,10693,139
2024,2,202402,경북,고령군,1373,21
2024,2,202402,경북,구미시,16169,228
2024,2,202402,경북,김천시,4614,91
2024,2,202402,경북,문경시,2097,28
2024,2,202402,경북,봉화군,688,12
2024,2,202402,경북,상주시,2728,56
2024,2,202402,경북,성주군,1887,25
2024,2,202402,경북,안동시,5764,105
2024,2,202402,경북,영덕군,1029,20
2024,2,202402,경북,영양군,401,4
2024,2,202402,경북,영주시,3036,61
2024,2,202402,경북,영천시,4049,45
2024,2,202402,경북,예천군,1974,34
2024,2,202402,경북,울릉군,301,3
2024,2,202402,경북,울진군,1663,30
2024,2,202402,경북,의성군,1442,24
2024,2,202402,경북,청도군,1867,17
2024,2,202402,경북,청송군,742,24
2024,2,202402,경북,칠곡군,4743,73
2024,2,202402,경북,포항시,22544,242
2024,2,202402,광주,광산구,20489,215
2024,2,202402,광주,남구,13425,76
2024,2,202402,광주,동구,7347,25
2024,2,202402,광주,북구,20537,161
2024,2,202402,광주,서구,20046,111
2024,2,202402,대구,군위군,952,18
2024,2,202402,대구,남구,7235,41
2024,2,202402,대구,달서구,45852,224
2024,2,202402,대구,달성군,11830,147
2024,2,202402,대구,동구,18220,136
2024,2,202402,대구,북구,19102,160
2024,2,202402,대구,서구,6517,37
2024,2,202402,대구,수성구,64063,159
2024,2,202402,대구,중구,22480,30
2024,2,202402,대전,대덕구,6394,82
2024,2,202402,대전,동구,7155,85
2024,2,202402,대전,서구,24765,220
2024,2,202402,대전,유성구,29847,248
2024,2,202402,대전,중구,9223,96
2024,2,202402,부산,강서구,11092,77
2024,2,202402,부산,금정구,10093,58
2024,2,202402,부산,기장군,10979,62
2024,2,202402,부산,남구,15805,63
2024,2,202402,부산,동구,17269,24
2024,2,202402,부산,동래구,14290,35
2024,2,202402,부산,부산진구,26064,80
2024,2,202402,부산,북구,8936,54
2024,2,202402,부산,사상구,6547,27
2024,2,202402,부산,사하구,8920,50
2024,2,202402,부산,서구,4154,4
2024,2,202402,부산,수영구,15968,38
2024,2,202402,부산,연제구,47579,53
2024,2,202402,부산,영도구,3010,13
2024,2,202402,부산,중구,22539,24
2024,2,202402,부산,해운대구,44383,151
2024,2,202402,서울,강남구,102818,276
2024,2,202402,서울,강동구,26515,96
2024,2,202402,서울,강북구,8054,94
2024,2,202402,서울,강서구,32210,153
2024,2,202402,서울,관악구,15003,78
2024,2,202402,서울,광진구,19014,91
2024,2,202402,서울,구로구,18160,119
2024,2,202402,서울,금천구,10348,34
2024,2,202402,서울,노원구,18681,121
2024,2,202402,서울,도봉구,9762,92
2024,2,202402,서울,동대문구,18031,65
2024,2,202402,서울,동작구,20902,49
2024,2,202402,서울,마포구,28896,131
2024,2,202402,서울,서대문구,17589,117
2024,2,202402,서울,서초구,64488,185
2024,2,202402,서울,성동구,26465,100
2024,2,202402,서울,성북구,21211,128
2024,2,202402,서울,송파구,60873,158
2024,2,202402,서울,양천구,27383,102
2024,2,202402,서울,영등포구,27913,97
2024,2,202402,서울,용산구,25178,88
2024,2,202402,서울,은평구,18960,84
2024,2,202402,서울,종로구,12077,80
2024,2,202402,서울,중구,16622,86
2024,2,202402,서울,중랑구,12810,120
2024,2,202402,세종,세종시,27197,296
2024,2,202402,울산,남구,14800,69
2024,2,202402,울산,동구,3446,39
2024,2,202402,울산,북구,6555,69
2024,2,202402,울산,울주군,9202,76
2024,2,202402,울산,중구,7206,56
2024,2,202402,인천,강화군,4180,58
2024,2,202402,인천,계양구,12682,61
2024,2,202402,인천,남동구,65047,165
2024,2,202402,인천,동구,1895,12
2024,2,202402,인천,미추홀구,24290,78
2024,2,202402,인천,부평구,43417,137
2024,2,202402,인천,서구,48903,270
2024,2,202402,인천,연수구,79307,227
2024,2,202402,인천,옹진군,851,14
2024,2,202402,인천,중구,10387,69
2024,2,202402,전남,강진군,1006,18
2024,2,202402,전남,고흥군,1715,16
2024,2,202402,전남,곡성군,1025,12
2024,2,202402,전남,광양시,6563,78
2024,2,202402,전남,구례군,732,14
2024,2,202402,전남,나주시,6029,68
2024,2,202402,전남,담양군,2251,26
2024,2,202402,전남,목포시,7032,86
2024,2,202402,전남,무안군,4139,55
2024,2,202402,전남,보성군,1174,14
2024,2,202402,전남,순천시,13792,119
2024,2,202402,전남,신안군,2812,28
2024,2,202402,전남,여수시,11698,89
2024,2,202402,전남,영광군,2193,22
2024,2,202402,전남,영암군,1904,34
2024,2,202402,전남,완도군,1571,13
2024,2,202402,전남,장성군,1976,37
2024,2,202402,전남,장흥군,1083,16
2024,2,202402,전남,진도군,943,13
2024,2,202402,전남,함평군,1197,25
2024,2,202402,전남,해남군,2744,34
2024,2,202402,전남,화순군,2567,29
2024,2,202402,전북,고창군,1858,20
2024,2,202402,전북,군산시,11299,98
2024,2,202402,전북,김제시,2980,33
2024,2,202402,전북,남원시,2472,36
2024,2,202402,전북,무주군,776,15
2024,2,202402,전북,부안군,1584,18
2024,2,202402,전북,순창군,878,12
2024,2,202402,전북,완주군,4279,55
2024,2,202402,전북,익산시,10391,117
2024,2,202402,전북,임실군,723,15
2024,2,202402,전북,장수군,606,7
2024,2,202402,전북,전주시,40747,283
2024,2,202402,전북,정읍시,3499,40
2024,2,202402,전북,진안군,762,7
2024,2,202402,제주,서귀포시,8874,96
2024,2,202402,제주,제주시,39570,355
2024,2,202402,충남,계룡시,2365,29
2024,2,202402,충남,공주시,4123,54
2024,2,202402,충남,금산군,1881,31
2024,2,202402,충남,논산시,3543,53
2024,2,202402,충남,당진시,6972,100
2024,2,202402,충남,보령시,3457,59
2024,2,202402,충남,부여군,1769,30
2024,2,202402,충남,서산시,7281,127
2024,2,202402,충남,서천군,1419,23
2024,2,202402,충남,아산시,17472,232
2024,2,202402,충남,예산군,2901,48
2024,2,202402,충남,천안시,35364,428
2024,2,202402,충남,청양군,878,23
