year,month,yyyymm,sido,sigungu,passenger_private,passenger_total,van_private,van_total
2024,6,202406,강원,삼척시,26273,26874,816,1041
2024,6,202406,강원,속초시,34184,35242,1079,1317
2024,6,202406,강원,양구군,8811,8926,314,397
2024,6,202406,강원,양양군,12450,12662,414,480
2024,6,202406,강원,영월군,15146,15429,635,774
2024,6,202406,강원,원주시,160007,163067,4284,4964
2024,6,202406,강원,인제군,14625,14773,456,573
2024,6,202406,강원,정선군,14197,14538,566,733
2024,6,202406,강원,철원군,17050,17306,670,790
2024,6,202406,강원,춘천시,121032,123890,3100,3986
2024,6,202406,강원,태백시,16166,16612,609,793
2024,6,202406,강원,평창군,17704,18087,784,965
2024,6,202406,강원,홍천군,28132,28512,1220,1601
2024,6,202406,강원,화천군,9855,9971,287,393
2024,6,202406,강원,횡성군,19339,19933,820,968
2024,6,202406,경기,가평군,25485,25873,1141,1363
2024,6,202406,경기,고양시,394202,402284,8667,10540
2024,6,202406,경기,과천시,30391,31169,534,677
2024,6,202406,경기,광명시,88381,90298,2300,2799
2024,6,202406,경기,광주시,170817,171872,4775,7214
2024,6,202406,경기,구리시,61261,62471,1530,1885
2024,6,202406,경기,군포시,87939,89082,2127,2372
2024,6,202406,경기,김포시,201865,204674,5058,6767
2024,6,202406,경기,남양주시,269286,271870,7180,8392
2024,6,202406,경기,동두천시,31873,32639,1203,1318
2024,6,202406,경기,부천시,254180,260048,7645,9029
2024,6,202406,경기,성남시,314208,322696,6652,8685
2024,6,202406,경기,수원시,495338,504982,11943,14641
2024,6,202406,경기,시흥시,226030,227964,6488,7056
2024,6,202406,경기,안산시,259008,264011,8949,10900
2024,6,202406,경기,안성시,93151,94028,3075,3687
2024,6,202406,경기,안양시,188067,191885,4314,5961
2024,6,202406,경기,양주시,113926,114810,3744,4274
2024,6,202406,경기,양평군,53360,54019,1714,2361
2024,6,202406,경기,여주시,53177,53711,2005,2739
2024,6,202406,경기,연천군,17508,17671,723,1024
2024,6,202406,경기,오산시,104894,106160,2775,3382
2024,6,202406,경기,용인시,448714,454663,9157,11620
2024,6,202406,경기,의왕시,58967,59478,1268,1538
2024,6,202406,경기,의정부시,151430,153748,4496,5214
2024,6,202406,경기,이천시,101758,102965,3376,4218
2024,6,202406,경기,파주시,211057,213881,5483,8266
2024,6,202406,경기,평택시,287169,291316,7756,10152
2024,6,202406,경기,포천시,66086,70842,2745,3600
2024,6,202406,경기,하남시,122766,123857,2561,2999
2024,6,202406,경기,화성시,447547,451018,10234,13185
2024,6,202406,경남,거제시,95358,96502,2866,3426
2024,6,202406,경남,거창군,24516,24808,850,1089
2024,6,202406,경남,고성군,19818,20076,729,880
2024,6,202406,경남,김해시,243710,246267,6118,6819
2024,6,202406,경남,남해군,14076,14328,535,700
2024,6,202406,경남,밀양시,43604,44196,1401,1686
2024,6,202406,경남,사천시,47955,48734,1438,1756
2024,6,202406,경남,산청군,13678,13834,510,627
2024,6,202406,경남,양산시,152216,153507,4188,5080
2024,6,202406,경남,의령군,10453,10574,385,482
2024,6,202406,경남,진주시,143539,146621,3282,4474
2024,6,202406,경남,창녕군,25028,25278,1039,1223
2024,6,202406,경남,창원시,530657,600996,10054,13049
2024,6,202406,경남,통영시,43091,43886,1676,1990
2024,6,202406,경남,하동군,16165,16313,543,651
2024,6,202406,경남,함안군,33375,68789,1059,1499
2024,6,202406,경남,함양군,13489,13922,486,624
2024,6,202406,경남,합천군,15696,15892,603,738
2024,6,202406,경북,경산시,119217,120285,2993,3467
2024,6,202406,경북,경주시,118705,120634,3746,4434
2024,6,202406,경북,고령군,14399,14498,661,748
2024,6,202406,경북,구미시,191797,194520,4949,5830
2024,6,202406,경북,김천시,58294,59058,2018,2371
2024,6,202406,경북,문경시,27172,27651,1190,1363
2024,6,202406,경북,봉화군,11149,11298,425,517
2024,6,202406,경북,상주시,36971,37489,1620,1961
2024,6,202406,경북,성주군,20214,20411,790,879
2024,6,202406,경북,안동시,64400,65563,2137,2693
2024,6,202406,경북,영덕군,12884,13066,599,705
2024,6,202406,경북,영양군,6065,6155,285,343
2024,6,202406,경북,영주시,41243,41858,1579,1801
2024,6,202406,경북,영천시,45499,46034,1718,2046
2024,6,202406,경북,예천군,23013,23282,704,843
2024,6,202406,경북,울릉군,4366,4764,264,481
2024,6,202406,경북,울진군,20333,20585,624,765
2024,6,202406,경북,의성군,19629,19795,841,1005
2024,6,202406,경북,청도군,17819,18055,620,714
2024,6,202406,경북,청송군,9927,10027,453,562
2024,6,202406,경북,칠곡군,56166,56561,1836,2243
2024,6,202406,경북,포항시,232120,235886,5820,7087
2024,6,202406,광주,광산구,173920,177893,4235,4791
2024,6,202406,광주,남구,82690,83857,1875,2393
2024,6,202406,광주,동구,42105,42623,955,1119
2024,6,202406,광주,북구,173116,177948,3884,5050
2024,6,202406,광주,서구,126769,131101,3023,3514
2024,6,202406,대구,군위군,9958,10076,380,436
2024,6,202406,대구,남구,47113,48084,1243,1564
2024,6,202406,대구,달서구,239692,252002,4712,5555
2024,6,202406,대구,달성군,117758,119360,2878,3514
2024,6,202406,대구,동구,141884,147078,3255,4069
2024,6,202406,대구,북구,170252,172998,3694,4455
2024,6,202406,대구,서구,58904,61934,1672,1944
2024,6,202406,대구,수성구,196225,199581,2941,3743
2024,6,202406,대구,중구,53566,55043,1000,1427
2024,6,202406,대전,대덕구,72596,74677,2079,2669
2024,6,202406,대전,동구,76562,79455,2332,2876
2024,6,202406,대전,서구,186495,205657,4052,4789
2024,6,202406,대전,유성구,176785,179643,3143,3605
2024,6,202406,대전,중구,82389,84950,2409,2909
2024,6,202406,부산,강서구,67645,69842,1651,2048
2024,6,202406,부산,금정구,65165,67719,2029,2949
2024,6,202406,부산,기장군,74198,75114,2034,2622
2024,6,202406,부산,남구,81365,84624,2061,2616
2024,6,202406,부산,동구,44118,45873,849,1065
2024,6,202406,부산,동래구,85236,86965,1878,2266
2024,6,202406,부산,부산진구,117138,139109,2723,3300
2024,6,202406,부산,북구,87667,89345,2132,2492
2024,6,202406,부산,사상구,67157,69681,2071,2369
2024,6,202406,부산,사하구,92304,95776,2653,3040
2024,6,202406,부산,서구,25861,26320,877,932
2024,6,202406,부산,수영구,56897,118261,1412,2283
2024,6,202406,부산,연제구,104670,119792,1624,2779
2024,6,202406,부산,영도구,26714,28097,974,1315
2024,6,202406,부산,중구,32245,32509,497,574
2024,6,202406,부산,해운대구,149513,159795,2980,3287
2024,6,202406,서울,강남구,218463,235934,3934,4554
2024,6,202406,서울,강동구,131107,136160,3260,4006
2024,6,202406,서울,강북구,60200,62369,2136,2918
2024,6,202406,서울,강서구,167917,177341,4261,5615
2024,6,202406,서울,관악구,99428,102540,3021,3412
2024,6,202406,서울,광진구,80620,83796,2139,2524
2024,6,202406,서울,구로구,115548,125356,4043,4690
2024,6,202406,서울,금천구,71715,75152,2671,3155
2024,6,202406,서울,노원구,129587,135178,3348,4168
2024,6,202406,서울,도봉구,76579,81271,2308,2955
2024,6,202406,서울,동대문구,84549,87588,2573,2773
2024,6,202406,서울,동작구,94797,96005,2236,2414
2024,6,202406,서울,마포구,101896,106230,2535,3223
2024,6,202406,서울,서대문구,77745,81329,2039,2544
2024,6,202406,서울,서초구,152864,156951,2947,3727
2024,6,202406,서울,성동구,82495,91600,1818,2856
2024,6,202406,서울,성북구,105340,107445,2835,3984
2024,6,202406,서울,송파구,207228,214810,4047,5780
2024,6,202406,서울,양천구,127359,131796,3080,3900
2024,6,202406,서울,영등포구,118767,121825,3696,3934
2024,6,202406,서울,용산구,63834,65368,1783,1974
2024,6,202406,서울,은평구,114409,118560,2977,3763
2024,6,202406,서울,종로구,39323,41191,1463,3245
2024,6,202406,서울,중구,41700,43691,1778,2870
2024,6,202406,서울,중랑구,91898,97935,3032,3636
2024,6,202406,세종,세종시,176499,178060,3258,4084
2024,6,202406,울산,남구,138297,141464,2653,3423
2024,6,202406,울산,동구,58360,59154,1187,1379
2024,6,202406,울산,북구,109619,111224,2085,2403
2024,6,202406,울산,울주군,108248,109563,2528,3286
2024,6,202406,울산,중구,90940,92241,1862,2274
2024,6,202406,인천,강화군,27143,36373,1117,1485
2024,6,202406,인천,계양구,95140,238090,3114,5203
2024,6,202406,인천,남동구,223559,246023,5057,6346
2024,6,202406,인천,동구,19972,21074,853,958
2024,6,202406,인천,미추홀구,143738,149981,4045,4220
2024,6,202406,인천,부평구,204134,239004,4550,5661
2024,6,202406,인천,서구,266014,271155,6349,7800
2024,6,202406,인천,연수구,206136,211665,3127,3931
2024,6,202406,인천,옹진군,8740,8955,505,625
2024,6,202406,인천,중구,69520,70620,1841,2684
2024,6,202406,전남,강진군,12298,12547,503,643
2024,6,202406,전남,고흥군,20762,21023,1024,1191
2024,6,202406,전남,곡성군,10548,10718,424,527
2024,6,202406,전남,광양시,76615,77544,2148,2494
2024,6,202406,전남,구례군,9220,9681,396,488
2024,6,202406,전남,나주시,52409,53335,1887,2384
2024,6,202406,전남,담양군,20201,20681,772,1085
2024,6,202406,전남,목포시,83194,85582,2659,3185
2024,6,202406,전남,무안군,39371,39767,1480,1760
2024,6,202406,전남,보성군,13961,14190,717,838
2024,6,202406,전남,순천시,123335,125351,2947,3680
2024,6,202406,전남,신안군,13949,114634,652,3200
2024,6,202406,전남,여수시,113467,116105,3195,4063
2024,6,202406,전남,영광군,20894,21115,791,932
2024,6,202406,전남,영암군,24357,24568,1201,1344
2024,6,202406,전남,완도군,16111,16400,704,866
2024,6,202406,전남,장성군,19088,19399,726,854
2024,6,202406,전남,장흥군,13251,13434,545,667
2024,6,202406,전남,진도군,11094,11261,521,631
2024,6,202406,전남,함평군,12307,18562,517,696
2024,6,202406,전남,해남군,24349,107023,1614,2765
2024,6,202406,전남,화순군,25561,26109,923,1900
2024,6,202406,전북,고창군,20163,20434,1263,1428
2024,6,202406,전북,군산시,115647,117912,3052,3706
2024,6,202406,전북,김제시,33776,34475,1472,1673
2024,6,202406,전북,남원시,29381,30058,1154,1429
2024,6,202406,전북,무주군,8895,9025,458,557
2024,6,202406,전북,부안군,18906,19176,818,994
2024,6,202406,전북,순창군,10245,10392,393,482
2024,6,202406,전북,완주군,46045,46392,1637,2183
2024,6,202406,전북,익산시,113414,115464,3892,4530
2024,6,202406,전북,임실군,9724,9861,422,549
2024,6,202406,전북,장수군,7865,7974,352,415
2024,6,202406,전북,전주시,289575,295224,6498,8320
2024,6,202406,전북,정읍시,40871,43029,1601,1911
2024,6,202406,전북,진안군,9561,9722,421,572
2024,6,202406,제주,서귀포시,77476,78672,2851,3138
2024,6,202406,제주,제주시,251300,520116,7131,13886
2024,6,202406,충남,계룡시,23374,23513,579,715
2024,6,202406,충남,공주시,42199,43772,1557,2049
2024,6,202406,충남,금산군,20581,22224,1011,1289
2024,6,202406,충남,논산시,45585,46567,2039,2507
2024,6,202406,충남,당진시,84797,85744,2439,2875
2024,6,202406,충남,보령시,40295,40955,1401,1654
2024,6,202406,충남,부여군,23013,23302,1089,1494
2024,6,202406,충남,서산시,81761,82944,2457,3034
2024,6,202406,충남,서천군,19621,19847,726,881
2024,6,202406,충남,아산시,171220,173792,4750,5378
2024,6,202406,충남,예산군,34412,34833,1400,1839
2024,6,202406,충남,천안시,299956,303773,8236,9973
2024,6,202406,충남,청양군,11440,11583,478,594
2024,6,202406,충남,태안군,24621,24898,989,1148
2024,6,202406,충남,홍성군,42678,43172,1379,1666
2024,6,202406,충북,괴산군,15383,15586,762,872
2024,6,202406,충북,단양군,11130,11346,456,600
2024,6,202406,충북,보은군,12083,12271,613,759
2024,6,202406,충북,영동군,17458,17661,690,837
2024,6,202406,충북,옥천군,20084,20343,806,948
2024,6,202406,충북,음성군,46804,47181,2080,2359
2024,6,202406,충북,제천시,54574,55379,1697,1960
2024,6,202406,충북,증평군,17250,17448,536,596
2024,6,202406,충북,진천군,45112,45484,1494,1646
2024,6,202406,충북,청주시,391344,401367,9607,12492
2024,6,202406,충북,충주시,94244,100043,2844,3415
2024,7,202407,강원,강릉시,93981,96670,2543,3212
2024,7,202407,강원,고성군,11865,11994,448,534
2024,7,202407,강원,동해시,39712,40508,1209,1439
2024,7,202407,강원,삼척시,26362,26962,814,1037
2024,7,202407,강원,속초시,34280,35350,1068,1301
2024,7,202407,강원,양구군,8831,8945,313,396
2024,7,202407,강원,양양군,12487,12696,413,479
2024,7,202407,강원,영월군,15159,15441,630,769
2024,7,202407,강원,원주시,160402,163441,4262,4940
2024,7,202407,강원,인제군,14624,14773,452,569
2024,7,202407,강원,정선군,14200,14545,559,733
2024,7,202407,강원,철원군,17032,17289,670,793
2024,7,202407,강원,춘천시,121140,123970,3080,3967
2024,7,202407,강원,태백시,16191,16632,608,793
2024,7,202407,강원,평창군,17700,18083,773,957
2024,7,202407,강원,홍천군,28168,28552,1212,1602
2024,7,202407,강원,화천군,9902,10018,287,392
2024,7,202407,강원,횡성군,19393,19986,820,967
2024,7,202407,경기,가평군,25491,25881,1139,1360
2024,7,202407,경기,고양시,394479,402559,8590,10449
2024,7,202407,경기,과천시,30484,31264,531,669
2024,7,202407,경기,광명시,88267,90163,2285,2782
2024,7,202407,경기,광주시,171202,172264,4742,7194
2024,7,202407,경기,구리시,61374,62584,1524,1878
2024,7,202407,경기,군포시,87915,88874,2118,2365
2024,7,202407,경기,김포시,202176,204976,5045,6784
2024,7,202407,경기,남양주시,269625,272187,7140,8359
2024,7,202407,경기,동두천시,31845,32605,1195,1310
2024,7,202407,경기,부천시,254062,259918,7585,8954
2024,7,202407,경기,성남시,314368,322898,6608,8656
2024,7,202407,경기,수원시,496103,505986,11901,14604
2024,7,202407,경기,시흥시,226069,228067,6445,7017
2024,7,202407,경기,안산시,259483,264501,8940,10903
2024,7,202407,경기,안성시,93637,94508,3062,3677
2024,7,202407,경기,안양시,188863,192664,4291,5934
2024,7,202407,경기,양주시,114875,115758,3758,4288
2024,7,202407,경기,양평군,53555,54221,1707,2343
2024,7,202407,경기,여주시,53330,53864,2015,2750
2024,7,202407,경기,연천군,17502,17664,722,1028
2024,7,202407,경기,오산시,105533,106797,2776,3383
2024,7,202407,경기,용인시,449766,455843,9133,11623
2024,7,202407,경기,의왕시,58929,59445,1248,1521
2024,7,202407,경기,의정부시,151580,153901,4481,5201
2024,7,202407,경기,이천시,101940,103138,3365,4210
2024,7,202407,경기,파주시,212033,214815,5477,8262
2024,7,202407,경기,평택시,287714,291861,7723,10110
2024,7,202407,경기,포천시,66170,70694,2721,3568
2024,7,202407,경기,하남시,122932,124080,2521,2963
2024,7,202407,경기,화성시,449154,452434,10201,13146
2024,7,202407,경남,거제시,95587,96733,2843,3405
2024,7,202407,경남,거창군,24568,24859,850,1089
2024,7,202407,경남,고성군,19827,20086,726,876
2024,7,202407,경남,김해시,244260,246821,6117,6808
2024,7,202407,경남,남해군,14137,14390,535,700
2024,7,202407,경남,밀양시,43628,44219,1394,1681
2024,7,202407,경남,사천시,48076,48855,1440,1760
2024,7,202407,경남,산청군,13688,13845,503,621
2024,7,202407,경남,양산시,152883,154171,4158,5050
2024,7,202407,경남,의령군,10476,10595,378,475
2024,7,202407,경남,진주시,143742,146815,3271,4463
2024,7,202407,경남,창녕군,25094,25347,1034,1217
2024,7,202407,경남,창원시,531594,601552,10006,12971
2024,7,202407,경남,통영시,43089,43882,1673,1985
2024,7,202407,경남,하동군,16202,16350,543,652
2024,7,202407,경남,함안군,33328,69963,1049,1497
2024,7,202407,경남,함양군,13486,13920,486,627
2024,7,202407,경남,합천군,15741,15943,601,736
2024,7,202407,경북,경산시,119380,120434,2983,3478
2024,7,202407,경북,경주시,118950,120898,3727,4416
2024,7,202407,경북,고령군,14486,14586,658,745
2024,7,202407,경북,구미시,192117,194868,4928,5813
2024,7,202407,경북,김천시,58405,59180,2011,2364
2024,7,202407,경북,문경시,27175,27658,1190,1363
2024,7,202407,경북,봉화군,11151,11295,426,518
2024,7,202407,경북,상주시,37060,37586,1614,1957
2024,7,202407,경북,성주군,20206,20403,789,878
2024,7,202407,경북,안동시,64467,65651,2139,2697
2024,7,202407,경북,영덕군,12874,13057,598,704
2024,7,202407,경북,영양군,6055,6145,284,342
2024,7,202407,경북,영주시,41301,41920,1582,1804
2024,7,202407,경북,영천시,45433,45964,1720,2045
2024,7,202407,경북,예천군,23041,23310,700,843
2024,7,202407,경북,울릉군,4375,4776,263,481
2024,7,202407,경북,울진군,20402,20652,625,767
2024,7,202407,경북,의성군,19628,19795,831,993
2024,7,202407,경북,청도군,17827,18066,625,719
2024,7,202407,경북,청송군,9915,10010,456,566
2024,7,202407,경북,칠곡군,56215,56611,1832,2243
2024,7,202407,경북,포항시,232502,236321,5804,7076
2024,7,202407,광주,광산구,174191,178104,4234,4757
2024,7,202407,광주,남구,82734,83887,1864,2385
2024,7,202407,광주,동구,42132,42658,948,1112
2024,7,202407,광주,북구,173453,178293,3876,5070
2024,7,202407,광주,서구,126699,131059,3002,3499
2024,7,202407,대구,군위군,9975,10092,377,434
2024,7,202407,대구,남구,47025,48001,1241,1573
2024,7,202407,대구,달서구,239828,252431,4706,5547
2024,7,202407,대구,달성군,117792,119403,2872,3511
2024,7,202407,대구,동구,142046,147214,3238,4049
2024,7,202407,대구,북구,170234,172977,3680,4445
2024,7,202407,대구,서구,58513,61574,1665,1937
2024,7,202407,대구,수성구,196173,199524,2950,3751
2024,7,202407,대구,중구,53583,55043,989,1403
2024,7,202407,대전,대덕구,72584,74612,2069,2658
2024,7,202407,대전,동구,76557,79449,2299,2847
2024,7,202407,대전,서구,186402,206145,4036,4769
2024,7,202407,대전,유성구,177056,179901,3137,3598
2024,7,202407,대전,중구,82467,85004,2413,2912
2024,7,202407,부산,강서구,67856,70139,1647,2047
2024,7,202407,부산,금정구,65081,67633,2024,2942
2024,7,202407,부산,기장군,74239,75151,2029,2618
2024,7,202407,부산,남구,81435,84699,2063,2616
2024,7,202407,부산,동구,44314,46063,849,1068
2024,7,202407,부산,동래구,85318,87030,1876,2268
2024,7,202407,부산,부산진구,117332,139854,2701,3280
2024,7,202407,부산,북구,87610,89281,2118,2478
2024,7,202407,부산,사상구,67114,69632,2074,2373
2024,7,202407,부산,사하구,92325,95814,2632,3019
2024,7,202407,부산,서구,25893,26357,876,929
2024,7,202407,부산,수영구,56727,118912,1407,2270
2024,7,202407,부산,연제구,104788,120166,1639,2801
2024,7,202407,부산,영도구,26672,28064,974,1315
2024,7,202407,부산,중구,32548,32817,497,574
2024,7,202407,부산,해운대구,149839,159917,2972,3277
2024,7,202407,서울,강남구,218439,235720,3927,4559
2024,7,202407,서울,강동구,131523,136574,3272,3997
2024,7,202407,서울,강북구,60126,62318,2109,2891
2024,7,202407,서울,강서구,167613,177030,4190,5544
2024,7,202407,서울,관악구,99321,102439,2993,3383
2024,7,202407,서울,광진구,80537,83720,2105,2481
2024,7,202407,서울,구로구,115501,125236,3972,4620
2024,7,202407,서울,금천구,71801,75249,2646,3130
2024,7,202407,서울,노원구,129615,135311,3311,4133
2024,7,202407,서울,도봉구,76504,81239,2274,2910
2024,7,202407,서울,동대문구,84586,87597,2564,2750
2024,7,202407,서울,동작구,94843,96024,2208,2382
2024,7,202407,서울,마포구,101922,106271,2516,3206
2024,7,202407,서울,서대문구,77718,81342,2003,2509
2024,7,202407,서울,서초구,153036,157071,2938,3722
2024,7,202407,서울,성동구,82387,91404,1806,2840
2024,7,202407,서울,성북구,105373,107474,2795,3947
2024,7,202407,서울,송파구,207074,214744,3999,5740
2024,7,202407,서울,양천구,127355,131852,3066,3861
2024,7,202407,서울,영등포구,118726,121774,3652,3891
2024,7,202407,서울,용산구,63715,65246,1768,1958
2024,7,202407,서울,은평구,114333,118477,2949,3735
2024,7,202407,서울,종로구,39418,41309,1447,3229
2024,7,202407,서울,중구,41533,43489,1753,2838
2024,7,202407,서울,중랑구,91962,98016,2999,3602
2024,7,202407,세종,세종시,176829,178383,3243,4080
2024,7,202407,울산,남구,138466,141658,2647,3414
2024,7,202407,울산,동구,58413,59224,1183,1374
2024,7,202407,울산,북구,109766,111374,2084,2404
2024,7,202407,울산,울주군,108501,109821,2518,3279
2024,7,202407,울산,중구,91054,92334,1859,2248
2024,7,202407,인천,강화군,27201,35698,1122,1481
2024,7,202407,인천,계양구,95284,237527,3116,5177
2024,7,202407,인천,남동구,223879,245551,5031,6319
2024,7,202407,인천,동구,20021,21120,848,954
2024,7,202407,인천,미추홀구,144103,152036,4043,4222
2024,7,202407,인천,부평구,203964,238442,4514,5628
2024,7,202407,인천,서구,266212,271372,6336,7732
2024,7,202407,인천,연수구,207262,212766,3116,3916
2024,7,202407,인천,옹진군,8797,9012,506,626
2024,7,202407,인천,중구,69958,71047,1838,2740
2024,7,202407,전남,강진군,12327,12574,503,643
2024,7,202407,전남,고흥군,20783,21048,1024,1191
2024,7,202407,전남,곡성군,10580,10748,421,526
2024,7,202407,전남,광양시,76968,77880,2149,2497
2024,7,202407,전남,구례군,9223,9678,395,487
2024,7,202407,전남,나주시,52461,53384,1876,2373
2024,7,202407,전남,담양군,20215,20693,775,1093
2024,7,202407,전남,목포시,83248,85626,2640,3165
2024,7,202407,전남,무안군,39643,40045,1474,1753
2024,7,202407,전남,보성군,13964,14198,711,829
2024,7,202407,전남,순천시,123652,125676,2944,3676
2024,7,202407,전남,신안군,13999,114249,648,3127
2024,7,202407,전남,여수시,113486,116120,3184,4060
2024,7,202407,전남,영광군,20979,21202,782,918
2024,7,202407,전남,영암군,24427,24614,1196,1340
2024,7,202407,전남,완도군,16154,16444,698,861
2024,7,202407,전남,장성군,19178,19489,724,852
2024,7,202407,전남,장흥군,13266,13450,547,669
2024,7,202407,전남,진도군,11112,11278,514,624
2024,7,202407,전남,함평군,12307,18386,510,681
2024,7,202407,전남,해남군,24341,108406,1612,2809
2024,7,202407,전남,화순군,25590,26140,918,1893
2024,7,202407,전북,고창군,20188,20461,1267,1431
2024,7,202407,전북,군산시,115730,117992,3036,3693
2024,7,202407,전북,김제시,33834,34526,1468,1669
2024,7,202407,전북,남원시,29433,30104,1153,1423
2024,7,202407,전북,무주군,8910,9040,465,565
2024,7,202407,전북,부안군,18968,19240,810,987
2024,7,202407,전북,순창군,10307,10455,398,490
2024,7,202407,전북,완주군,46214,46562,1631,2173
2024,7,202407,전북,익산시,113541,115587,3888,4524
2024,7,202407,전북,임실군,9721,9858,423,552
2024,7,202407,전북,장수군,7884,7992,351,414
2024,7,202407,전북,전주시,289656,295400,6480,8310
2024,7,202407,전북,정읍시,40946,43036,1591,1898
2024,7,202407,전북,진안군,9615,9779,413,566
2024,7,202407,제주,서귀포시,77475,78669,2836,3123
2024,7,202407,제주,제주시,251749,521420,7103,13854
2024,7,202407,충남,계룡시,23397,23536,576,713
2024,7,202407,충남,공주시,42220,43727,1550,2041
2024,7,202407,충남,금산군,20584,22298,1010,1288
2024,7,202407,충남,논산시,45604,46582,2018,2475
2024,7,202407,충남,당진시,85154,86098,2429,2861
2024,7,202407,충남,보령시,40330,40980,1397,1647
2024,7,202407,충남,부여군,23058,23346,1086,1490
2024,7,202407,충남,서산시,81866,83071,2454,3039
2024,7,202407,충남,서천군,19549,19772,712,864
2024,7,202407,충남,아산시,172167,174712,4714,5340
2024,7,202407,충남,예산군,34486,34905,1383,1826
2024,7,202407,충남,천안시,300147,303983,8180,9955
2024,7,202407,충남,청양군,11429,11571,472,588
2024,7,202407,충남,태안군,24637,24912,988,1149
2024,7,202407,충남,홍성군,42798,43291,1387,1678
2024,7,202407,충북,괴산군,15389,15589,762,873
2024,7,202407,충북,단양군,11115,11330,455,600
2024,7,202407,충북,보은군,12091,12277,611,758
2024,7,202407,충북,영동군,17427,17633,687,838
2024,7,202407,충북,옥천군,20104,20362,809,952
2024,7,202407,충북,음성군,46959,47335,2083,2359
2024,7,202407,충북,제천시,54604,55408,1690,1953
2024,7,202407,충북,증평군,17220,17414,530,591
2024,7,202407,충북,진천군,45243,45618,1487,1637
2024,7,202407,충북,청주시,392195,402317,9596,12502
2024,7,202407,충북,충주시,94318,99911,2842,3412
2024,8,202408,강원,강릉시,94029,96701,2521,3189
2024,8,202408,강원,고성군,11852,11979,448,532
2024,8,202408,강원,동해시,39729,40528,1206,1440
2024,8,202408,강원,삼척시,26357,26960,810,1030
2024,8,202408,강원,속초시,34244,35314,1070,1303
2024,8,202408,강원,양구군,8832,8945,315,398
2024,8,202408,강원,양양군,12510,12718,412,478
2024,8,202408,강원,영월군,15159,15441,627,766
2024,8,202408,강원,원주시,160748,163669,4259,4936
2024,8,202408,강원,인제군,14652,14801,447,562
2024,8,202408,강원,정선군,14216,14562,557,730
2024,8,202408,강원,철원군,17014,17271,669,793
2024,8,202408,강원,춘천시,121177,123999,3062,3964
2024,8,202408,강원,태백시,16215,16658,600,785
2024,8,202408,강원,평창군,17685,18069,771,951
2024,8,202408,강원,홍천군,28177,28563,1211,1597
2024,8,202408,강원,화천군,9890,10006,286,388
2024,8,202408,강원,횡성군,19405,19995,813,960
2024,8,202408,경기,가평군,25555,25945,1136,1356
2024,8,202408,경기,고양시,394610,402831,8547,10404
2024,8,202408,경기,과천시,30613,31394,530,668
2024,8,202408,경기,광명시,88151,90039,2263,2759
2024,8,202408,경기,광주시,171659,172720,4741,7173
2024,8,202408,경기,구리시,61473,62683,1515,1872
2024,8,202408,경기,군포시,87795,88765,2107,2354
2024,8,202408,경기,김포시,202319,205213,4991,6729
2024,8,202408,경기,남양주시,269742,272306,7109,8333
2024,8,202408,경기,동두천시,31735,32493,1185,1300
2024,8,202408,경기,부천시,253633,259470,7568,8939
2024,8,202408,경기,성남시,314238,322751,6552,8600
2024,8,202408,경기,수원시,495467,505437,11898,14597
2024,8,202408,경기,시흥시,226371,228384,6415,6987
2024,8,202408,경기,안산시,259207,264203,8884,10835
2024,8,202408,경기,안성시,93618,94486,3044,3662
2024,8,202408,경기,안양시,189576,193380,4261,5914
2024,8,202408,경기,양주시,115883,116768,3761,4310
2024,8,202408,경기,양평군,53654,54322,1699,2332
2024,8,202408,경기,여주시,53475,54009,2005,2737
2024,8,202408,경기,연천군,17500,17663,721,1024
2024,8,202408,경기,오산시,105973,107238,2777,3383
2024,8,202408,경기,용인시,450208,456287,9106,11615
2024,8,202408,경기,의왕시,58912,59429,1243,1529
2024,8,202408,경기,의정부시,151498,153819,4478,5195
2024,8,202408,경기,이천시,101897,103081,3338,4214
2024,8,202408,경기,파주시,212510,215211,5447,8233
2024,8,202408,경기,평택시,288276,292421,7701,10088
2024,8,202408,경기,포천시,66128,70447,2709,3556
2024,8,202408,경기,하남시,122939,124087,2516,2966
2024,8,202408,경기,화성시,450591,453857,10149,13085
2024,8,202408,경남,거제시,95725,96872,2833,3397
2024,8,202408,경남,거창군,24581,24871,853,1095
2024,8,202408,경남,고성군,19798,20058,722,875
2024,8,202408,경남,김해시,244611,247215,6095,6790
2024,8,202408,경남,남해군,14121,14374,536,701
2024,8,202408,경남,밀양시,43671,44259,1390,1675
2024,8,202408,경남,사천시,48112,48895,1439,1752
2024,8,202408,경남,산청군,13703,13859,496,614
2024,8,202408,경남,양산시,153173,154477,4128,5017
2024,8,202408,경남,의령군,10466,10585,376,472
2024,8,202408,경남,진주시,143997,147079,3244,4447
2024,8,202408,경남,창녕군,25046,25298,1029,1213
2024,8,202408,경남,창원시,532125,602737,9962,12915
2024,8,202408,경남,통영시,43105,43898,1665,1979
2024,8,202408,경남,하동군,16246,16398,537,646
2024,8,202408,경남,함안군,33270,70012,1048,1501
2024,8,202408,경남,함양군,13490,13917,485,625
2024,8,202408,경남,합천군,15736,15954,596,729
2024,8,202408,경북,경산시,119615,120677,2978,3483
2024,8,202408,경북,경주시,118999,120940,3717,4406
2024,8,202408,경북,고령군,14455,14555,657,745
2024,8,202408,경북,구미시,192341,195091,4923,5801
