year,month,yyyymm,sido,fuel,type,count
2022,07,202207,전남,휘발유,승합,180
2022,07,202207,전남,경유,승용,221995
2022,07,202207,전남,경유,승합,26411
2022,07,202207,전남,엘피지,승용,76264
2022,07,202207,전남,엘피지,승합,2595
2022,07,202207,전남,등유,승용,0
2022,07,202207,전남,등유,승합,0
2022,07,202207,전남,전기,승용,8280
2022,07,202207,전남,전기,승합,3
2022,07,202207,전남,알코올,승용,0
2022,07,202207,전남,알코올,승합,0
2022,07,202207,전남,태양열,승용,0
2022,07,202207,전남,태양열,승합,0
2022,07,202207,전남,CNG,승용,156
2022,07,202207,전남,CNG,승합,8
2022,07,202207,전남,LNG,승용,0
2022,07,202207,전남,LNG,승합,0
2022,07,202207,전남,하이브리드(휘발유+전기),승용,26335
2022,07,202207,전남,하이브리드(휘발유+전기),승합,0
2022,07,202207,전남,하이브리드(경유+전기),승용,493
2022,07,202207,전남,하이브리드(경유+전기),승합,0
2022,07,202207,전남,하이브리드(LPG+전기),승용,805
2022,07,202207,전남,하이브리드(LPG+전기),승합,0
2022,07,202207,전남,하이브리드(CNG+전기),승용,0
2022,07,202207,전남,하이브리드(CNG+전기),승합,0
2022,07,202207,전남,하이브리드(LNG+전기),승용,0
2022,07,202207,전남,하이브리드(LNG+전기),승합,0
2022,07,202207,전남,수소,승용,570
2022,07,202207,전남,수소,승합,0
2022,07,202207,전남,기타연료,승용,6
2022,07,202207,전남,기타연료,승합,636
2022,07,202207,경북,휘발유,승용,654342
2022,07,202207,경북,휘발유,승합,295
2022,07,202207,경북,경유,승용,312666
2022,07,202207,경북,경유,승합,35229
2022,07,202207,경북,엘피지,승용,105085
2022,07,202207,경북,엘피지,승합,3647
2022,07,202207,경북,등유,승용,0
2022,07,202207,경북,등유,승합,0
2022,07,202207,경북,전기,승용,9545
2022,07,202207,경북,전기,승합,25
2022,07,202207,경북,알코올,승용,0
2022,07,202207,경북,알코올,승합,0
2022,07,202207,경북,태양열,승용,0
2022,07,202207,경북,태양열,승합,0
2022,07,202207,경북,CNG,승용,244
2022,07,202207,경북,CNG,승합,48
2022,07,202207,경북,LNG,승용,0
2022,07,202207,경북,LNG,승합,0
2022,07,202207,경북,하이브리드(휘발유+전기),승용,39375
2022,07,202207,경북,하이브리드(휘발유+전기),승합,0
2022,07,202207,경북,하이브리드(경유+전기),승용,463
2022,07,202207,경북,하이브리드(경유+전기),승합,0
2022,07,202207,경북,하이브리드(LPG+전기),승용,958
2022,07,202207,경북,하이브리드(LPG+전기),승합,0
2022,07,202207,경북,하이브리드(CNG+전기),승용,0
2022,07,202207,경북,하이브리드(CNG+전기),승합,0
2022,07,202207,경북,하이브리드(LNG+전기),승용,0
2022,07,202207,경북,하이브리드(LNG+전기),승합,0
2022,07,202207,경북,수소,승용,129
2022,07,202207,경북,수소,승합,0
2022,07,202207,경북,기타연료,승용,20
2022,07,202207,경북,기타연료,승합,1281
2022,07,202207,경남,휘발유,승용,851433
2022,07,202207,경남,휘발유,승합,288
2022,07,202207,경남,경유,승용,385565
2022,07,202207,경남,경유,승합,36812
2022,07,202207,경남,엘피지,승용,106557
2022,07,202207,경남,엘피지,승합,4704
2022,07,202207,경남,등유,승용,0
2022,07,202207,경남,등유,승합,0
2022,07,202207,경남,전기,승용,10836
2022,07,202207,경남,전기,승합,5
2022,07,202207,경남,알코올,승용,0
2022,07,202207,경남,알코올,승합,0
2022,07,202207,경남,태양열,승용,0
2022,07,202207,경남,태양열,승합,0
2022,07,202207,경남,CNG,승용,303
2022,07,202207,경남,CNG,승합,21
2022,07,202207,경남,LNG,승용,0
2022,07,202207,경남,LNG,승합,0
2022,07,202207,경남,하이브리드(휘발유+전기),승용,53260
2022,07,202207,경남,하이브리드(휘발유+전기),승합,0
2022,07,202207,경남,하이브리드(경유+전기),승용,2033
2022,07,202207,경남,하이브리드(경유+전기),승합,0
2022,07,202207,경남,하이브리드(LPG+전기),승용,1019
2022,07,202207,경남,하이브리드(LPG+전기),승합,0
2022,07,202207,경남,하이브리드(CNG+전기),승용,0
2022,07,202207,경남,하이브리드(CNG+전기),승합,0
2022,07,202207,경남,하이브리드(LNG+전기),승용,0
2022,07,202207,경남,하이브리드(LNG+전기),승합,0
2022,07,202207,경남,수소,승용,2070
2022,07,202207,경남,수소,승합,0
2022,07,202207,경남,기타연료,승용,6
2022,07,202207,경남,기타연료,승합,939
2022,07,202207,제주,휘발유,승용,177470
2022,07,202207,제주,휘발유,승합,89
2022,07,202207,제주,경유,승용,84366
2022,07,202207,제주,경유,승합,9405
2022,07,202207,제주,엘피지,승용,21657
2022,07,202207,제주,엘피지,승합,1540
2022,07,202207,제주,등유,승용,0
2022,07,202207,제주,등유,승합,0
2022,07,202207,제주,전기,승용,18549
2022,07,202207,제주,전기,승합,16
2022,07,202207,제주,알코올,승용,0
2022,07,202207,제주,알코올,승합,0
2022,07,202207,제주,태양열,승용,0
2022,07,202207,제주,태양열,승합,0
2022,07,202207,제주,CNG,승용,8
2022,07,202207,제주,CNG,승합,0
2022,07,202207,제주,LNG,승용,0
2022,07,202207,제주,LNG,승합,0
2022,07,202207,제주,하이브리드(휘발유+전기),승용,11489
2022,07,202207,제주,하이브리드(휘발유+전기),승합,0
2022,07,202207,제주,하이브리드(경유+전기),승용,129
2022,07,202207,제주,하이브리드(경유+전기),승합,0
2022,07,202207,제주,하이브리드(LPG+전기),승용,333
2022,07,202207,제주,하이브리드(LPG+전기),승합,0
2022,07,202207,제주,하이브리드(CNG+전기),승용,0
2022,07,202207,제주,하이브리드(CNG+전기),승합,0
2022,07,202207,제주,하이브리드(LNG+전기),승용,0
2022,07,202207,제주,하이브리드(LNG+전기),승합,0
2022,07,202207,제주,수소,승용,5
2022,07,202207,제주,수소,승합,0
2022,07,202207,제주,기타연료,승용,0
2022,07,202207,제주,기타연료,승합,151
2022,08,202208,서울,휘발유,승용,1626635
2022,08,202208,서울,휘발유,승합,1149
2022,08,202208,서울,경유,승용,688050
2022,08,202208,서울,경유,승합,68292
2022,08,202208,서울,엘피지,승용,132538
2022,08,202208,서울,엘피지,승합,11508
2022,08,202208,서울,등유,승용,0
2022,08,202208,서울,등유,승합,0
2022,08,202208,서울,전기,승용,24233
2022,08,202208,서울,전기,승합,76
2022,08,202208,서울,알코올,승용,1
2022,08,202208,서울,알코올,승합,0
2022,08,202208,서울,태양열,승용,0
2022,08,202208,서울,태양열,승합,0
2022,08,202208,서울,CNG,승용,335
2022,08,202208,서울,CNG,승합,67
2022,08,202208,서울,LNG,승용,0
2022,08,202208,서울,LNG,승합,0
2022,08,202208,서울,하이브리드(휘발유+전기),승용,150628
2022,08,202208,서울,하이브리드(휘발유+전기),승합,0
2022,08,202208,서울,하이브리드(경유+전기),승용,2987
2022,08,202208,서울,하이브리드(경유+전기),승합,1
2022,08,202208,서울,하이브리드(LPG+전기),승용,1422
2022,08,202208,서울,하이브리드(LPG+전기),승합,0
2022,08,202208,서울,하이브리드(CNG+전기),승용,0
2022,08,202208,서울,하이브리드(CNG+전기),승합,0
2022,08,202208,서울,하이브리드(LNG+전기),승용,0
2022,08,202208,서울,하이브리드(LNG+전기),승합,0
2022,08,202208,서울,수소,승용,2567
2022,08,202208,서울,수소,승합,5
2022,08,202208,서울,기타연료,승용,141
2022,08,202208,서울,기타연료,승합,1257
2022,08,202208,부산,휘발유,승용,678272
2022,08,202208,부산,휘발유,승합,318
2022,08,202208,부산,경유,승용,313895
2022,08,202208,부산,경유,승합,27886
2022,08,202208,부산,엘피지,승용,73659
2022,08,202208,부산,엘피지,승합,4018
2022,08,202208,부산,등유,승용,0
2022,08,202208,부산,등유,승합,0
2022,08,202208,부산,전기,승용,10353
2022,08,202208,부산,전기,승합,5
2022,08,202208,부산,알코올,승용,0
2022,08,202208,부산,알코올,승합,0
2022,08,202208,부산,태양열,승용,0
2022,08,202208,부산,태양열,승합,0
2022,08,202208,부산,CNG,승용,228
2022,08,202208,부산,CNG,승합,26
2022,08,202208,부산,LNG,승용,0
2022,08,202208,부산,LNG,승합,0
2022,08,202208,부산,하이브리드(휘발유+전기),승용,59593
2022,08,202208,부산,하이브리드(휘발유+전기),승합,0
2022,08,202208,부산,하이브리드(경유+전기),승용,4719
2022,08,202208,부산,하이브리드(경유+전기),승합,1
2022,08,202208,부산,하이브리드(LPG+전기),승용,721
2022,08,202208,부산,하이브리드(LPG+전기),승합,0
2022,08,202208,부산,하이브리드(CNG+전기),승용,0
2022,08,202208,부산,하이브리드(CNG+전기),승합,0
2022,08,202208,부산,하이브리드(LNG+전기),승용,0
2022,08,202208,부산,하이브리드(LNG+전기),승합,0
2022,08,202208,부산,수소,승용,1671
2022,08,202208,부산,수소,승합,0
2022,08,202208,부산,기타연료,승용,29
2022,08,202208,부산,기타연료,승합,452
2022,08,202208,대구,휘발유,승용,580939
2022,08,202208,대구,휘발유,승합,268
2022,08,202208,대구,경유,승용,276272
2022,08,202208,대구,경유,승합,20174
2022,08,202208,대구,엘피지,승용,81554
2022,08,202208,대구,엘피지,승합,2817
2022,08,202208,대구,등유,승용,0
2022,08,202208,대구,등유,승합,0
2022,08,202208,대구,전기,승용,13294
2022,08,202208,대구,전기,승합,43
2022,08,202208,대구,알코올,승용,0
2022,08,202208,대구,알코올,승합,0
2022,08,202208,대구,태양열,승용,0
2022,08,202208,대구,태양열,승합,0
2022,08,202208,대구,CNG,승용,544
2022,08,202208,대구,CNG,승합,15
2022,08,202208,대구,LNG,승용,0
2022,08,202208,대구,LNG,승합,0
2022,08,202208,대구,하이브리드(휘발유+전기),승용,51887
2022,08,202208,대구,하이브리드(휘발유+전기),승합,0
2022,08,202208,대구,하이브리드(경유+전기),승용,2793
2022,08,202208,대구,하이브리드(경유+전기),승합,1
2022,08,202208,대구,하이브리드(LPG+전기),승용,790
2022,08,202208,대구,하이브리드(LPG+전기),승합,0
2022,08,202208,대구,하이브리드(CNG+전기),승용,0
2022,08,202208,대구,하이브리드(CNG+전기),승합,0
2022,08,202208,대구,하이브리드(LNG+전기),승용,0
2022,08,202208,대구,하이브리드(LNG+전기),승합,0
2022,08,202208,대구,수소,승용,424
2022,08,202208,대구,수소,승합,0
2022,08,202208,대구,기타연료,승용,42
2022,08,202208,대구,기타연료,승합,841
2022,08,202208,인천,휘발유,승용,688734
2022,08,202208,인천,휘발유,승합,306
2022,08,202208,인천,경유,승용,346103
2022,08,202208,인천,경유,승합,30339
2022,08,202208,인천,엘피지,승용,61121
2022,08,202208,인천,엘피지,승합,3516
2022,08,202208,인천,등유,승용,0
2022,08,202208,인천,등유,승합,0
2022,08,202208,인천,전기,승용,10351
2022,08,202208,인천,전기,승합,8
2022,08,202208,인천,알코올,승용,0
2022,08,202208,인천,알코올,승합,0
2022,08,202208,인천,태양열,승용,0
2022,08,202208,인천,태양열,승합,0
2022,08,202208,인천,CNG,승용,191
2022,08,202208,인천,CNG,승합,69
2022,08,202208,인천,LNG,승용,0
2022,08,202208,인천,LNG,승합,0
2022,08,202208,인천,하이브리드(휘발유+전기),승용,73594
2022,08,202208,인천,하이브리드(휘발유+전기),승합,0
2022,08,202208,인천,하이브리드(경유+전기),승용,8652
2022,08,202208,인천,하이브리드(경유+전기),승합,0
2022,08,202208,인천,하이브리드(LPG+전기),승용,664
2022,08,202208,인천,하이브리드(LPG+전기),승합,0
2022,08,202208,인천,하이브리드(CNG+전기),승용,0
2022,08,202208,인천,하이브리드(CNG+전기),승합,0
2022,08,202208,인천,하이브리드(LNG+전기),승용,0
2022,08,202208,인천,하이브리드(LNG+전기),승합,0
2022,08,202208,인천,수소,승용,1205
2022,08,202208,인천,수소,승합,10
2022,08,202208,인천,기타연료,승용,8
2022,08,202208,인천,기타연료,승합,676
2022,08,202208,광주,휘발유,승용,311696
2022,08,202208,광주,휘발유,승합,107
2022,08,202208,광주,경유,승용,162119
2022,08,202208,광주,경유,승합,13381
2022,08,202208,광주,엘피지,승용,72747
2022,08,202208,광주,엘피지,승합,1858
2022,08,202208,광주,등유,승용,0
2022,08,202208,광주,등유,승합,0
2022,08,202208,광주,전기,승용,4812
2022,08,202208,광주,전기,승합,2
2022,08,202208,광주,알코올,승용,0
2022,08,202208,광주,알코올,승합,0
2022,08,202208,광주,태양열,승용,0
2022,08,202208,광주,태양열,승합,0
2022,08,202208,광주,CNG,승용,207
2022,08,202208,광주,CNG,승합,4
2022,08,202208,광주,LNG,승용,0
2022,08,202208,광주,LNG,승합,0
2022,08,202208,광주,하이브리드(휘발유+전기),승용,26319
2022,08,202208,광주,하이브리드(휘발유+전기),승합,0
2022,08,202208,광주,하이브리드(경유+전기),승용,546
2022,08,202208,광주,하이브리드(경유+전기),승합,0
2022,08,202208,광주,하이브리드(LPG+전기),승용,607
2022,08,202208,광주,하이브리드(LPG+전기),승합,0
2022,08,202208,광주,하이브리드(CNG+전기),승용,0
2022,08,202208,광주,하이브리드(CNG+전기),승합,0
2022,08,202208,광주,하이브리드(LNG+전기),승용,0
2022,08,202208,광주,하이브리드(LNG+전기),승합,0
2022,08,202208,광주,수소,승용,992
2022,08,202208,광주,수소,승합,0
2022,08,202208,광주,기타연료,승용,13
2022,08,202208,광주,기타연료,승합,505
2022,08,202208,대전,휘발유,승용,339878
2022,08,202208,대전,휘발유,승합,167
2022,08,202208,대전,경유,승용,149872
2022,08,202208,대전,경유,승합,13747
2022,08,202208,대전,엘피지,승용,52699
2022,08,202208,대전,엘피지,승합,1775
2022,08,202208,대전,등유,승용,0
2022,08,202208,대전,등유,승합,0
2022,08,202208,대전,전기,승용,7373
2022,08,202208,대전,전기,승합,2
2022,08,202208,대전,알코올,승용,0
2022,08,202208,대전,알코올,승합,0
2022,08,202208,대전,태양열,승용,0
2022,08,202208,대전,태양열,승합,0
2022,08,202208,대전,CNG,승용,242
2022,08,202208,대전,CNG,승합,14
2022,08,202208,대전,LNG,승용,0
2022,08,202208,대전,LNG,승합,0
2022,08,202208,대전,하이브리드(휘발유+전기),승용,25901
2022,08,202208,대전,하이브리드(휘발유+전기),승합,0
2022,08,202208,대전,하이브리드(경유+전기),승용,425
2022,08,202208,대전,하이브리드(경유+전기),승합,0
2022,08,202208,대전,하이브리드(LPG+전기),승용,484
2022,08,202208,대전,하이브리드(LPG+전기),승합,0
2022,08,202208,대전,하이브리드(CNG+전기),승용,0
2022,08,202208,대전,하이브리드(CNG+전기),승합,0
2022,08,202208,대전,하이브리드(LNG+전기),승용,0
2022,08,202208,대전,하이브리드(LNG+전기),승합,0
2022,08,202208,대전,수소,승용,1173
2022,08,202208,대전,수소,승합,0
2022,08,202208,대전,기타연료,승용,1
2022,08,202208,대전,기타연료,승합,572
2022,08,202208,울산,휘발유,승용,297308
2022,08,202208,울산,휘발유,승합,71
2022,08,202208,울산,경유,승용,137676
2022,08,202208,울산,경유,승합,10130
2022,08,202208,울산,엘피지,승용,27024
2022,08,202208,울산,엘피지,승합,1156
2022,08,202208,울산,등유,승용,0
2022,08,202208,울산,등유,승합,0
2022,08,202208,울산,전기,승용,2456
2022,08,202208,울산,전기,승합,4
2022,08,202208,울산,알코올,승용,0
2022,08,202208,울산,알코올,승합,0
2022,08,202208,울산,태양열,승용,0
2022,08,202208,울산,태양열,승합,0
2022,08,202208,울산,CNG,승용,86
2022,08,202208,울산,CNG,승합,4
2022,08,202208,울산,LNG,승용,0
2022,08,202208,울산,LNG,승합,0
2022,08,202208,울산,하이브리드(휘발유+전기),승용,21291
2022,08,202208,울산,하이브리드(휘발유+전기),승합,0
2022,08,202208,울산,하이브리드(경유+전기),승용,233
2022,08,202208,울산,하이브리드(경유+전기),승합,0
2022,08,202208,울산,하이브리드(LPG+전기),승용,461
2022,08,202208,울산,하이브리드(LPG+전기),승합,0
2022,08,202208,울산,하이브리드(CNG+전기),승용,0
2022,08,202208,울산,하이브리드(CNG+전기),승합,0
2022,08,202208,울산,하이브리드(LNG+전기),승용,0
2022,08,202208,울산,하이브리드(LNG+전기),승합,0
2022,08,202208,울산,수소,승용,2326
2022,08,202208,울산,수소,승합,0
2022,08,202208,울산,기타연료,승용,7
2022,08,202208,울산,기타연료,승합,277
2022,08,202208,세종,휘발유,승용,95430
2022,08,202208,세종,휘발유,승합,30
2022,08,202208,세종,경유,승용,46587
2022,08,202208,세종,경유,승합,3190
2022,08,202208,세종,엘피지,승용,11949
2022,08,202208,세종,엘피지,승합,289
2022,08,202208,세종,등유,승용,0
2022,08,202208,세종,등유,승합,0
2022,08,202208,세종,전기,승용,2218
2022,08,202208,세종,전기,승합,0
2022,08,202208,세종,알코올,승용,0
2022,08,202208,세종,알코올,승합,0
2022,08,202208,세종,태양열,승용,0
2022,08,202208,세종,태양열,승합,0
2022,08,202208,세종,CNG,승용,54
2022,08,202208,세종,CNG,승합,8
2022,08,202208,세종,LNG,승용,0
2022,08,202208,세종,LNG,승합,0
2022,08,202208,세종,하이브리드(휘발유+전기),승용,11760
2022,08,202208,세종,하이브리드(휘발유+전기),승합,0
2022,08,202208,세종,하이브리드(경유+전기),승용,172
2022,08,202208,세종,하이브리드(경유+전기),승합,0
2022,08,202208,세종,하이브리드(LPG+전기),승용,140
2022,08,202208,세종,하이브리드(LPG+전기),승합,0
2022,08,202208,세종,하이브리드(CNG+전기),승용,0
2022,08,202208,세종,하이브리드(CNG+전기),승합,1
2022,08,202208,세종,하이브리드(LNG+전기),승용,0
2022,08,202208,세종,하이브리드(LNG+전기),승합,0
2022,08,202208,세종,수소,승용,217
2022,08,202208,세종,수소,승합,1
2022,08,202208,세종,기타연료,승용,1
2022,08,202208,세종,기타연료,승합,331
2022,08,202208,경기,휘발유,승용,3055860
2022,08,202208,경기,휘발유,승합,1523
2022,08,202208,경기,경유,승용,1488151
2022,08,202208,경기,경유,승합,139006
2022,08,202208,경기,엘피지,승용,308259
2022,08,202208,경기,엘피지,승합,15575
2022,08,202208,경기,등유,승용,0
2022,08,202208,경기,등유,승합,0
2022,08,202208,경기,전기,승용,41556
2022,08,202208,경기,전기,승합,71
2022,08,202208,경기,알코올,승용,1
2022,08,202208,경기,알코올,승합,0
2022,08,202208,경기,태양열,승용,2
2022,08,202208,경기,태양열,승합,0
2022,08,202208,경기,CNG,승용,836
2022,08,202208,경기,CNG,승합,72
2022,08,202208,경기,LNG,승용,1
2022,08,202208,경기,LNG,승합,0
2022,08,202208,경기,하이브리드(휘발유+전기),승용,274540
2022,08,202208,경기,하이브리드(휘발유+전기),승합,0
2022,08,202208,경기,하이브리드(경유+전기),승용,4675
2022,08,202208,경기,하이브리드(경유+전기),승합,0
2022,08,202208,경기,하이브리드(LPG+전기),승용,3345
2022,08,202208,경기,하이브리드(LPG+전기),승합,0
2022,08,202208,경기,하이브리드(CNG+전기),승용,0
2022,08,202208,경기,하이브리드(CNG+전기),승합,0
2022,08,202208,경기,하이브리드(LNG+전기),승용,0
2022,08,202208,경기,하이브리드(LNG+전기),승합,0
2022,08,202208,경기,수소,승용,5106
2022,08,202208,경기,수소,승합,0
2022,08,202208,경기,기타연료,승용,123
2022,08,202208,경기,기타연료,승합,4531
2022,08,202208,강원,휘발유,승용,366482
2022,08,202208,강원,휘발유,승합,151
2022,08,202208,강원,경유,승용,190593
2022,08,202208,강원,경유,승합,21137
2022,08,202208,강원,엘피지,승용,43768
2022,08,202208,강원,엘피지,승합,1849
2022,08,202208,강원,등유,승용,0
2022,08,202208,강원,등유,승합,0
2022,08,202208,강원,전기,승용,6040
2022,08,202208,강원,전기,승합,25
2022,08,202208,강원,알코올,승용,0
2022,08,202208,강원,알코올,승합,0
2022,08,202208,강원,태양열,승용,0
2022,08,202208,강원,태양열,승합,0
2022,08,202208,강원,CNG,승용,201
2022,08,202208,강원,CNG,승합,1
2022,08,202208,강원,LNG,승용,0
2022,08,202208,강원,LNG,승합,0
2022,08,202208,강원,하이브리드(휘발유+전기),승용,25892
2022,08,202208,강원,하이브리드(휘발유+전기),승합,0
2022,08,202208,강원,하이브리드(경유+전기),승용,357
2022,08,202208,강원,하이브리드(경유+전기),승합,0
2022,08,202208,강원,하이브리드(LPG+전기),승용,594
2022,08,202208,강원,하이브리드(LPG+전기),승합,0
2022,08,202208,강원,하이브리드(CNG+전기),승용,0
2022,08,202208,강원,하이브리드(CNG+전기),승합,0
2022,08,202208,강원,하이브리드(LNG+전기),승용,0
2022,08,202208,강원,하이브리드(LNG+전기),승합,0
2022,08,202208,강원,수소,승용,2286
2022,08,202208,강원,수소,승합,0
2022,08,202208,강원,기타연료,승용,4
2022,08,202208,강원,기타연료,승합,716
2022,08,202208,충북,휘발유,승용,402603
2022,08,202208,충북,휘발유,승합,183
2022,08,202208,충북,경유,승용,199565
2022,08,202208,충북,경유,승합,21546
2022,08,202208,충북,엘피지,승용,55246
2022,08,202208,충북,엘피지,승합,1904
2022,08,202208,충북,등유,승용,0
2022,08,202208,충북,등유,승합,0
2022,08,202208,충북,전기,승용,8121
2022,08,202208,충북,전기,승합,1
2022,08,202208,충북,알코올,승용,0
2022,08,202208,충북,알코올,승합,0
2022,08,202208,충북,태양열,승용,0
2022,08,202208,충북,태양열,승합,0
2022,08,202208,충북,CNG,승용,165
2022,08,202208,충북,CNG,승합,13
2022,08,202208,충북,LNG,승용,0
2022,08,202208,충북,LNG,승합,0
2022,08,202208,충북,하이브리드(휘발유+전기),승용,27482
2022,08,202208,충북,하이브리드(휘발유+전기),승합,0
2022,08,202208,충북,하이브리드(경유+전기),승용,596
2022,08,202208,충북,하이브리드(경유+전기),승합,0
2022,08,202208,충북,하이브리드(LPG+전기),승용,621
2022,08,202208,충북,하이브리드(LPG+전기),승합,0
2022,08,202208,충북,하이브리드(CNG+전기),승용,0
2022,08,202208,충북,하이브리드(CNG+전기),승합,0
2022,08,202208,충북,하이브리드(LNG+전기),승용,0
2022,08,202208,충북,하이브리드(LNG+전기),승합,0
2022,08,202208,충북,수소,승용,1372
2022,08,202208,충북,수소,승합,0
2022,08,202208,충북,기타연료,승용,3
2022,08,202208,충북,기타연료,승합,754
2022,08,202208,충남,휘발유,승용,526909
2022,08,202208,충남,휘발유,승합,221
2022,08,202208,충남,경유,승용,263462
2022,08,202208,충남,경유,승합,30278
2022,08,202208,충남,엘피지,승용,72485
2022,08,202208,충남,엘피지,승합,2314
2022,08,202208,충남,등유,승용,0
2022,08,202208,충남,등유,승합,0
2022,08,202208,충남,전기,승용,9653
2022,08,202208,충남,전기,승합,3
2022,08,202208,충남,알코올,승용,0
2022,08,202208,충남,알코올,승합,0
2022,08,202208,충남,태양열,승용,0
2022,08,202208,충남,태양열,승합,0
2022,08,202208,충남,CNG,승용,127
2022,08,202208,충남,CNG,승합,15
2022,08,202208,충남,LNG,승용,0
2022,08,202208,충남,LNG,승합,0
2022,08,202208,충남,하이브리드(휘발유+전기),승용,35445
2022,08,202208,충남,하이브리드(휘발유+전기),승합,0
2022,08,202208,충남,하이브리드(경유+전기),승용,552
2022,08,202208,충남,하이브리드(경유+전기),승합,0
2022,08,202208,충남,하이브리드(LPG+전기),승용,718
2022,08,202208,충남,하이브리드(LPG+전기),승합,0
2022,08,202208,충남,하이브리드(CNG+전기),승용,0
2022,08,202208,충남,하이브리드(CNG+전기),승합,0
2022,08,202208,충남,하이브리드(LNG+전기),승용,0
2022,08,202208,충남,하이브리드(LNG+전기),승합,0
2022,08,202208,충남,수소,승용,1095
2022,08,202208,충남,수소,승합,0
2022,08,202208,충남,기타연료,승용,0
2022,08,202208,충남,기타연료,승합,1146
2022,08,202208,전북,휘발유,승용,396268
2022,08,202208,전북,휘발유,승합,168
2022,08,202208,전북,경유,승용,220006
2022,08,202208,전북,경유,승합,23777
2022,08,202208,전북,엘피지,승용,76479
2022,08,202208,전북,엘피지,승합,2253
2022,08,202208,전북,등유,승용,0
2022,08,202208,전북,등유,승합,0
2022,08,202208,전북,전기,승용,6107
2022,08,202208,전북,전기,승합,10
2022,08,202208,전북,알코올,승용,0
2022,08,202208,전북,알코올,승합,0
2022,08,202208,전북,태양열,승용,0
2022,08,202208,전북,태양열,승합,0
2022,08,202208,전북,CNG,승용,238
2022,08,202208,전북,CNG,승합,6
2022,08,202208,전북,LNG,승용,0
2022,08,202208,전북,LNG,승합,0
2022,08,202208,전북,하이브리드(휘발유+전기),승용,27191
2022,08,202208,전북,하이브리드(휘발유+전기),승합,0
2022,08,202208,전북,하이브리드(경유+전기),승용,776
2022,08,202208,전북,하이브리드(경유+전기),승합,0
2022,08,202208,전북,하이브리드(LPG+전기),승용,763
2022,08,202208,전북,하이브리드(LPG+전기),승합,0
2022,08,202208,전북,하이브리드(CNG+전기),승용,0
2022,08,202208,전북,하이브리드(CNG+전기),승합,0
2022,08,202208,전북,하이브리드(LNG+전기),승용,0
2022,08,202208,전북,하이브리드(LNG+전기),승합,0
2022,08,202208,전북,수소,승용,1456
2022,08,202208,전북,수소,승합,1
2022,08,202208,전북,기타연료,승용,6
2022,08,202208,전북,기타연료,승합,607
2022,08,202208,전남,휘발유,승용,386521
2022,08,202208,전남,휘발유,승합,182
2022,08,202208,전남,경유,승용,221923
2022,08,202208,전남,경유,승합,26334
2022,08,202208,전남,엘피지,승용,76256
2022,08,202208,전남,엘피지,승합,2594
2022,08,202208,전남,등유,승용,0
2022,08,202208,전남,등유,승합,0
2022,08,202208,전남,전기,승용,8539
2022,08,202208,전남,전기,승합,3
2022,08,202208,전남,알코올,승용,0
2022,08,202208,전남,알코올,승합,0
2022,08,202208,전남,태양열,승용,0
2022,08,202208,전남,태양열,승합,0
2022,08,202208,전남,CNG,승용,151
2022,08,202208,전남,CNG,승합,8
2022,08,202208,전남,LNG,승용,0
2022,08,202208,전남,LNG,승합,0
2022,08,202208,전남,하이브리드(휘발유+전기),승용,26748
2022,08,202208,전남,하이브리드(휘발유+전기),승합,0
2022,08,202208,전남,하이브리드(경유+전기),승용,522
2022,08,202208,전남,하이브리드(경유+전기),승합,0
2022,08,202208,전남,하이브리드(LPG+전기),승용,794
2022,08,202208,전남,하이브리드(LPG+전기),승합,0
2022,08,202208,전남,하이브리드(CNG+전기),승용,0
2022,08,202208,전남,하이브리드(CNG+전기),승합,0
2022,08,202208,전남,하이브리드(LNG+전기),승용,0
2022,08,202208,전남,하이브리드(LNG+전기),승합,0
2022,08,202208,전남,수소,승용,606
2022,08,202208,전남,수소,승합,0
2022,08,202208,전남,기타연료,승용,6
2022,08,202208,전남,기타연료,승합,638
2022,08,202208,경북,휘발유,승용,655174
2022,08,202208,경북,휘발유,승합,299
2022,08,202208,경북,경유,승용,312536
2022,08,202208,경북,경유,승합,35131
2022,08,202208,경북,엘피지,승용,105011
2022,08,202208,경북,엘피지,승합,3656
2022,08,202208,경북,등유,승용,0
2022,08,202208,경북,등유,승합,0
2022,08,202208,경북,전기,승용,9866
2022,08,202208,경북,전기,승합,27
2022,08,202208,경북,알코올,승용,0
2022,08,202208,경북,알코올,승합,0
2022,08,202208,경북,태양열,승용,0
2022,08,202208,경북,태양열,승합,0
2022,08,202208,경북,CNG,승용,245
2022,08,202208,경북,CNG,승합,49
2022,08,202208,경북,LNG,승용,0
2022,08,202208,경북,LNG,승합,0
2022,08,202208,경북,하이브리드(휘발유+전기),승용,40035
2022,08,202208,경북,하이브리드(휘발유+전기),승합,0
2022,08,202208,경북,하이브리드(경유+전기),승용,483
2022,08,202208,경북,하이브리드(경유+전기),승합,0
2022,08,202208,경북,하이브리드(LPG+전기),승용,961
2022,08,202208,경북,하이브리드(LPG+전기),승합,0
2022,08,202208,경북,하이브리드(CNG+전기),승용,0
2022,08,202208,경북,하이브리드(CNG+전기),승합,0
2022,08,202208,경북,하이브리드(LNG+전기),승용,0
2022,08,202208,경북,하이브리드(LNG+전기),승합,0
2022,08,202208,경북,수소,승용,152
2022,08,202208,경북,수소,승합,0
2022,08,202208,경북,기타연료,승용,20
2022,08,202208,경북,기타연료,승합,1292
